"","s.Control","s.Control Depression","s.PMS","s.PMS Depression","s.RRMS","s.RRMS Depression","index","stat","p.value"
"897c15194c7a35d00c1811639209a209",1,1,1,1,1,1,63,0.584713874516852,NA
"4474b544fb4c0cf454847bedfa9ec084",0,0,0,1,0,0,4,0.185294554203529,0.035
"07c73417bce8f1a7d471379a14fbd0a6",0,0,1,0,0,0,3,0.217316153844327,0.026
"108ce57fe690b6ece4587dde3f20bdcf",1,0,0,0,0,0,1,0.0506369683541833,1
"406860119634170cbfe4bbef46f0b170",0,0,1,0,1,0,17,0.0763603548321213,0.426
"6df0556a0766835ea24ae60a315a1950",1,1,1,0,1,1,59,0.260063165868498,0.45
"3af41dfcfcbd2a341dc3ca41c41192a1",0,1,0,1,0,0,13,0.140668306904524,0.259
"6af0053d60ae5d7cfa5e07a443436a27",1,1,1,1,1,1,63,0.596567388293054,NA
"c685584c4509dae08093e26171cc2a7f",0,0,1,0,0,0,3,0.138882355228404,0.261
"00dc76e99a2a61063133e771f3489cb2",1,1,1,1,1,1,63,0.386468920317096,NA
"72643e2f2e1b5f7b474edeffdd09bf6c",0,1,0,1,0,0,13,0.258829331101398,0.084
"aed5ff50336d0cf59e2904b05b1e0998",0,1,1,1,0,0,32,0.21215074306335,0.21
"957af6e0649d3eb389d15082a001a136",0,1,1,1,0,0,32,0.177301422001751,0.218
"d2c29946986db8d878976294e85f34b2",0,1,0,0,0,0,2,0.132779913893527,0.264
"9b02da9ee9e046dbe8c24435852a2cb5",0,1,0,0,0,0,2,0.140518036868669,0.17
"c5518b5c4eb26cacf5032570cc36bdd1",1,1,0,0,1,1,47,0.131832011076161,0.799
"6e892b75ebc32735f32714a265e4df76",0,1,1,0,0,0,12,0.107291280885568,0.541
"a931010f5aded8897f2266f17e4b4012",0,1,0,0,0,0,2,0.230794900527778,0.023
"c70356f9dbf4404fb6b59372cbc3f957",1,1,1,1,1,1,63,0.451885715769691,NA
"836259763a4cedf0566306d125df70e9",1,1,0,0,1,0,24,0.107832773203438,0.796
"8aec7f0b3f3e5c79787b30d6c7180f9e",0,0,1,0,0,1,18,0.154412966968126,0.186
"2b29771358458a1afb8b242817be677b",0,0,0,0,1,1,21,0.0894592502046478,0.729
"8b9a8eb6f9735e4a04b3d771f81fa477",0,1,0,0,0,0,2,0.179349682295432,0.117
"e531556eb28da5c266ec632eef394546",1,1,1,0,1,1,59,0.17025130615175,0.923
"59270684f623d919a9106e547e9994b4",0,1,1,1,0,0,32,0.136592940372801,0.309
"a2149ca6e80cc8bb6b1abda0cce4631a",1,1,1,1,1,1,63,0.961329301369174,NA
"7be80de937fb3b4e612ac75585fb9566",1,0,0,0,1,0,10,0.0553424532912486,1
"85a74ae2c44fd54581d6f2e5ef691ea8",0,0,0,0,1,0,5,0.0616626415978207,0.545
"ce41ceab591314d4567daf85448b6f00",0,1,1,0,0,0,12,0.232388264784417,0.045
"5e46dab16561f0a1cd8b4c97c2f16c6e",0,0,0,0,1,0,5,0.0616626415978207,0.519
"f330e593d52354e38dc36ebf0e085b23",0,0,0,1,1,0,19,0.204942818099361,0.173
"a46c6b0a93b8cfff3ec0f2b7b88dddd1",1,1,1,1,1,1,63,0.455742562799721,NA
"1d1e401fe537ea04bfcbba9e3bad8cd8",1,1,1,1,1,1,63,0.58769966690741,NA
"da42c9b88d828077380aaa9195a91011",1,0,1,0,0,0,8,0.112986536573206,0.533
"c9b2ed90869d3d9533d411ead2b8e786",1,0,1,0,0,0,8,0.103142124625879,0.575
"a4ce1a98baeafe24eb3349a24069d4bf",1,1,1,1,1,1,63,0.58769966690741,NA
"5c8027de9c36706314673969b8aab090",0,1,0,1,0,1,36,0.275027901118939,0.046
"443a89298b74bf06e0683c22248928d4",0,0,1,0,1,0,17,0.11035148507431,0.511
"d8ea3defa13b1f432a374d7b15794a45",0,0,0,0,1,0,5,0.0616626415978207,0.573
"74de61b5968ddbb2902e07198822b4ed",0,1,1,1,1,1,62,0.157301884355905,0.958
"18d57bcdab61ef704cfedc7e0f6e4cd5",1,1,1,1,1,1,63,0.421144742120374,NA
"4be78c6a9121e91ace88863443d544e0",1,0,0,0,1,0,10,0.0553424532912486,1
"f0a9c11d5d6d1baf2f4934ca3c3f0eed",1,1,1,0,1,0,43,0.222439130250652,0.334
"e373e39023ef64328d35ef4aa447fb37",1,0,0,0,0,0,1,0.0506369683541833,1
"ec864907dd83407714b61e5368d5f98f",0,0,1,0,0,1,18,0.156617249170238,0.2
"4b9d755a5deba0a931dc964b9c567b61",0,0,0,0,1,0,5,0.0869143000628482,0.5
"4bd31364c35616ae332be11fdc9b3af8",0,0,0,1,0,0,4,0.185285638463633,0.027
"2c1b9958cf781b1d4728403706da0dff",0,0,0,0,0,1,6,0.129099444873581,0.148
"800708a4f25640f45b4a05a88767471e",0,0,0,1,0,1,20,0.343005986942339,0.007
"b2cc47082adc0e489a7cb89822349d82",1,0,0,0,0,1,11,0.0666666666666667,0.644
"c14b4c02f5dff0d6a1aee3a7c6faea6c",0,0,0,0,1,0,5,0.0872041440393895,0.428
"c1e6fb364922234373600c8a694e4c10",1,1,1,1,1,1,63,0.746051449607137,NA
"030baab8c2b05788afdc8d4dc37a38aa",1,0,0,0,1,0,10,0.0782660480194832,0.96
"781475b32883520db09939f866a50b69",1,0,0,0,0,0,1,0.0506369683541833,1
"5a8c92f689b338d77e3ecd4e5c5e4584",0,0,1,0,0,0,3,0.108026513684229,0.288
"c52949647fdbb305418c3515945ba6eb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6ed3b55b74c99e77256473bab5ea1221",1,0,0,0,0,0,1,0.0506369683541833,1
"5640ca237a873781fac9d8f2a53e4c59",0,0,0,0,1,0,5,0.0616626415978207,0.567
"feb2e37114daa6d2f4387811e83850ba",1,1,1,1,1,1,63,0.965568254281184,NA
"f9accc8aa3a55a891f029afb27e1ec67",0,0,1,0,0,0,3,0.100332275736336,0.363
"5fa4a29a3095ab681c3bbaaf4e17eb2a",1,0,0,0,0,0,1,0.0506369683541833,1
"c0a5597bee6947ca44f1c6fcadc95b7c",1,0,0,0,0,0,1,0.0506369683541833,1
"183af9bd163369b80386ab59da9b0913",0,0,0,0,1,0,5,0.0612114168783126,0.852
"16dd656c59b57959602b1cd8eac8edf4",0,1,0,0,0,0,2,0.164936192591167,0.089
"d024a3dd0407c7c48b5dbea505f5604f",1,0,1,0,0,0,8,0.0798935461936961,0.714
"8016e16394c528a1171fca232fc92fc1",1,0,0,0,0,0,1,0.0506369683541833,1
"e2a4ec5a47d206bcbf546db9e32151de",0,1,0,0,0,0,2,0.149511385468365,0.135
"786c91db31c57df07a94a021ad0e0ecf",1,0,0,0,0,0,1,0.0506369683541833,1
"025c2c5067821d497c322e555ebb433a",0,0,0,1,0,0,4,0.168926901909655,0.143
"388be5297f576266f88426f6b915372e",0,0,0,0,1,0,5,0.0616626415978207,0.566
"f06d297a3bb431ee26cdb689da6cfea7",0,0,0,0,1,0,5,0.0616626415978207,0.519
"6ce51cbe3881826c02bea3aa3e90c41d",1,0,1,0,1,1,50,0.154789040020496,0.833
"0244a480c779ec198903b4d805d7b6c3",0,0,0,0,1,0,5,0.0616626415978207,0.528
"8bc852b03f2acb3bb879cd8121753312",1,0,0,1,1,1,51,0.252956671586105,0.316
"62a54e91e576482c5a2d2525b402f804",1,0,0,0,0,0,1,0.0506369683541833,1
"741e086a3a9c26b0453545f5df7edb8c",0,0,1,0,0,0,3,0.14040231219905,0.232
"c4622d6f2f9d495d482650129e6541aa",0,1,0,0,0,1,15,0.293461796793405,0.059
"eb622bfbae45fccbe2a4e77c26fc39c0",1,0,0,0,0,0,1,0.0877058019307029,0.609
"6c72475c1ceca88dc912602469ce45df",1,1,1,1,1,1,63,0.384956315999021,NA
"ac2c7bbcf398c7b8f8e7fa578b3ba195",1,0,0,0,0,0,1,0.0506369683541833,1
"172674fd588ed10b898adb1a1c996696",0,1,0,1,0,1,36,0.240557193635755,0.121
"14979dde6044462fcffaa88bc790b42d",0,0,0,0,1,0,5,0.0616626415978207,0.534
"4499b0901e611126af0d04752c158976",1,0,0,0,0,0,1,0.0877058019307029,0.511
"81ae76734f4c6405130e6cf08ab28e47",0,0,0,0,0,1,6,0.113194149506268,0.378
"a55da48154aca51aad8f6f8d5cd5afab",0,0,0,1,1,1,41,0.156876266508185,0.279
"c56079d830d7e34a9a36ca6194d677e0",1,0,0,0,0,0,1,0.0716114874039433,0.701
"7c86df2004051dd7dcbc48b4c81e8616",1,1,1,1,1,1,63,0.692517097253441,NA
"84c8c41c14a3f27c3bfe348bee15f8d5",0,0,0,0,1,0,5,0.0616626415978207,0.536
"f511e5388a7809d41312e7f20d0e5abf",1,1,1,0,1,0,43,0.13501543121683,0.857
"59df67f1f24e5cf5f7918a105a3c530a",1,0,0,0,0,0,1,0.0506369683541833,1
"d11443747c6791e5fd17d2ac8084230c",0,0,1,0,0,1,18,0.108927699784252,0.604
"84451f1f7766adc53e50ecbc1db076b7",1,0,1,0,0,0,8,0.0785917941249916,0.794
"39cda303157df25b26e7c20af08c1b94",0,0,0,0,1,0,5,0.0872041440393895,0.521
"3125eeae8bfe5dbbcd71cf577343dc63",0,0,1,0,0,0,3,0.0810629125335264,0.498
"7daa8468ece8d41f10b6e9640eb9b59d",0,0,0,1,0,0,4,0.171663802934688,0.055
"478e036e37598cf9f78db5e2bafa71a6",0,0,0,1,0,0,4,0.177361151876926,0.037
"78695bb58dc5a002fd4d176a45e062d8",1,1,1,1,1,1,63,0.322258656631019,NA
"aea9309943e7e3146e0fce36b03fab74",1,0,0,0,0,0,1,0.0506369683541833,1
"7f3eaf5deb2aa09c02018a5c5204c89e",1,1,1,0,1,1,59,0.230521358269375,0.618
"ed03ca087dd0a9886a13d5b939c682b6",1,0,1,0,1,1,50,0.158810204201071,0.824
"28240c3e7a14d7971ed1b4e81577cd7b",0,0,0,0,1,0,5,0.0872041440393895,0.519
"c28f8caddd24a149203bbae8252080cb",1,0,0,0,1,0,10,0.0553424532912486,1
"1be86cb3617bf224c25f901600001f99",1,1,1,1,1,0,57,0.224478947737683,0.663
"77784d38d121a97f3b628e0fc4b0716a",1,1,1,1,1,0,57,0.439357020214919,0.022
"deebe9f9d2fc626516825a7468714535",1,1,1,1,1,1,63,0.301687204227932,NA
"bcc20684fed22d41fc80b4238f2493ee",0,1,1,0,0,0,12,0.143913913933171,0.185
"ffcc7e5bf420ec49a7b22fe511713a6a",1,1,1,1,1,1,63,0.695878850492259,NA
"dc73beec1cd54f358952cfd6a16ca49c",0,0,1,0,0,0,3,0.108725266756302,0.294
"13657021720fb9a2560c89f039e62a1b",0,0,0,0,1,0,5,0.0616626415978207,0.541
"817b58e6b1458105d6d3dacfcfb15549",1,0,0,0,0,0,1,0.0506369683541833,1
"d898019fa3044c53bf93620f8988f794",1,0,1,0,1,1,50,0.106533123634265,0.989
"979acc08db143968f70a979ef8bddb74",0,1,0,0,0,1,15,0.13379648292376,0.25
"fb0ee4192554a11247750eed6c9ff0d7",1,0,0,0,0,0,1,0.0506369683541833,1
"bcf341f42d24967eb6f980e9ae7e1dde",0,0,0,0,0,1,6,0.125236231696202,0.193
"44ad56e1ae4da6a112abb7aad6671491",1,0,0,0,1,0,10,0.0782660480194832,0.979
"770df19451b731a43a192f3d0a49c133",1,0,0,0,1,0,10,0.0782660480194832,0.934
"cfada9ef428cacbc430070357e107d60",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b94f734bba506f087ebbe015bcdbf09",0,0,0,0,1,0,5,0.0616626415978207,0.554
"d48078fabb62fe10876a25c25d8c0152",0,1,1,0,0,1,34,0.162702220905224,0.194
"e4bf3e077bee984674c96cc9865f1afd",1,0,0,0,0,0,1,0.0506369683541833,1
"c995f13abf25da8a15fa16a2eff137e1",0,0,1,0,1,0,17,0.0935219529582824,0.394
"a23abe0592b86ba23a15515ef8e65e08",0,1,1,0,0,0,12,0.145444016655288,0.331
"b9f01eea8aeb08c08d2c69518686e54d",1,0,0,0,0,0,1,0.0506369683541833,1
"2440362c889061ed1e3336b6294559b9",1,1,1,1,1,1,63,0.899241220397551,NA
"9fa89e0d45bbce3de1aa266cd73ff2bc",1,0,0,0,1,0,10,0.175008203701827,0.316
"7df9284929da30a86adb0959d05a30c8",0,0,0,0,1,0,5,0.098961628899472,0.613
"5828cc972d9ebb216c1d8dad1a6f43c1",0,0,1,0,0,0,3,0.0912789562135764,0.401
"5981081a55081ebc0419e522da3fbd9f",0,1,0,0,0,0,2,0.143674577677889,0.195
"cf91199e479e77454c052157e4a82e43",1,0,0,0,1,0,10,0.0677803858386852,0.979
"9d2c2b35aa9b0457a52083b77116a7f9",0,0,0,0,1,0,5,0.0616626415978207,0.551
"d36c0b0e0701bd1628aed0bd8a38345d",1,0,0,0,0,0,1,0.0716114874039433,0.639
"80dc33acfdaebe83de570ec8fefd624e",1,0,0,0,0,0,1,0.0506369683541833,1
"2b75f9b71ef9b323d1da5b03cf8da508",0,1,0,0,0,0,2,0.150316663200614,0.316
"5f0d577a554c8a95e6446ff49b73cc63",0,1,0,0,0,0,2,0.169030850945703,0.063
"c6f4a680e9403ffebb9bb2ed9e2a8495",1,0,0,0,0,0,1,0.0506369683541833,1
"f25c8318948d017129fa55df7333e817",1,1,1,1,1,1,63,0.649027636400897,NA
"dd97c1ed389f9f4f218ec017a10aa66e",0,0,0,0,1,0,5,0.0616626415978207,0.536
"6277f8747c0692fcb2b7352ba3d33c6f",0,0,0,0,0,1,6,0.110931196833452,0.249
"438cb6508f2db77824d4ac29d59a44d5",0,0,0,0,1,0,5,0.0606488886764182,0.849
"d00543d8297858e5fa92233bead584fb",1,1,1,1,1,1,63,0.935492307634296,NA
"8615d7f249df04d83cc1b34ec0002cd0",1,0,0,0,1,0,10,0.0958559409159499,0.838
"8a9227297da6a80343f934a04bbb6586",1,0,0,0,0,0,1,0.0506369683541833,1
"1f7a208ca1782da962a6cb106bcdf4e3",0,1,0,0,0,0,2,0.226242753002425,0.015
"44a237ab4c33d4dbf91a1f926063dc9c",NA,NA,NA,NA,NA,NA,NA,NA,NA
"d3102356b1161a88170be8498c7e7e92",1,0,0,0,0,0,1,0.0716114874039433,0.713
"6eea0faa6f8a6b9b3699f55eff553034",1,0,0,0,1,0,10,0.0553424532912486,1
"7b95952a61f8abca1ba0b72e5cda77f6",1,0,0,0,0,0,1,0.0506369683541833,1
"c08108b3bacc2f1d010f896c9e001e63",0,0,1,0,0,0,3,0.111803398874989,0.25
"8fdef87df9392c9e1a3318d3699f8ebf",1,0,0,0,0,0,1,0.0877058019307029,0.597
"3ad7a3fb1dcca591198aa7e1167259ae",1,0,1,0,1,1,50,0.112295772312198,0.991
"37537b35f6ce7785b2a314b867a8fd53",1,0,0,0,1,1,31,0.0917341117855138,0.915
"45cd32b7135a0c83e760ff3ecc2c972e",0,0,0,0,0,1,6,0.129099444873581,0.147
"939281c199aaaf6fe45afda19513001e",1,0,0,0,0,0,1,0.0506369683541833,1
"a7995726f2069aad9903be8277ccd82e",0,1,0,0,0,0,2,0.160390483120364,0.089
"5193242ec765aebe9b6bebf2b76f1415",0,0,0,0,1,0,5,0.060929799670986,0.868
"9164bd53eddd11c45d33a08a1f83b6a5",0,0,1,0,0,0,3,0.111436034367193,0.201
"7ee71edd4dabc3920a0f2c76441e0f51",0,0,0,0,1,0,5,0.0872041440393895,0.402
"1ca02c725dcaa54d8adfa835e6f6c113",1,0,1,0,1,0,27,0.110807528272968,0.931
"1360fcd086b1449cec97018806fe5b10",1,0,0,0,0,0,1,0.0506369683541833,1
"b243168b3650201a1e73fb2560cf36de",0,0,0,0,1,0,5,0.0616626415978207,0.53
"c71acb0c6dfbf5515acfa8b30b8d143f",0,0,0,1,0,0,4,0.175405294887802,0.052
"705505fb28867480770d962a9668cd73",1,0,0,0,1,0,10,0.0553424532912486,1
"9f8d69cfe4a58d3c6a200ef81a2c6a9e",0,0,1,0,0,0,3,0.111803398874989,0.23
"bbdeed0eca3b7e2f0db1c9ff5446a9ad",0,0,1,0,0,0,3,0.0659182413305276,0.722
"e26a7e7cd121ac63b7e4b988b77656be",1,0,1,1,0,1,49,0.124176681284818,0.746
"37cd3b9a3b890b4726a73447ff26fde3",1,0,1,0,1,0,27,0.116801390412027,0.876
"099c6fc1c2acc48a7eaf26d94d9a467e",0,0,0,0,1,0,5,0.104240985540694,0.598
"0bc7c7299c5e52d00d92ce0fbdb28b1a",0,0,1,0,0,0,3,0.147752466035334,0.166
"824c398b19885e8ae6265db998f9390b",0,1,0,1,0,0,13,0.248778774941882,0.011
"11b11df6d73be99e047e5d4b8bd6c2ab",1,0,0,0,0,0,1,0.0506369683541833,1
"e7c0817dc193f97bdb8cb8b804391960",0,1,0,0,0,0,2,0.163947952214189,0.084
"00adc293d085680b6e6cfb1ca66f3a40",1,0,1,0,0,0,8,0.0798935461936961,0.705
"b19e72f2c7849f78f427c04a54c9349e",0,0,0,0,1,0,5,0.0616626415978207,0.545
"61c8e69c981c85d03e607526f662aa50",1,0,0,0,1,0,10,0.0553424532912486,1
"02db47e39d747fc2544d497d59ef72c7",1,0,0,0,0,0,1,0.0506369683541833,1
"04116d00c71e1cec60946ce91f33aa32",1,1,1,1,1,1,63,0.589681796200399,NA
"649ce27c2bb04e3c0cb3da03c50cb6d7",0,0,0,0,0,1,6,0.129099444873581,0.149
"cd947f801aa6834a207cbe5681a5ebbe",0,1,0,0,0,0,2,0.113635992260983,0.517
"eb682f1c457c3834869e6f473ea8634a",1,0,0,0,0,0,1,0.134249438267017,0.453
"b870ee358fd2a3f9f85d7a65757a5372",1,0,0,0,1,0,10,0.0875041018509136,0.901
"4891bedef80610b4ca91c91ffb9e38b3",1,0,0,0,0,0,1,0.0506369683541833,1
"4d155103154e93743238fe0cc2909e95",0,0,1,0,0,0,3,0.111803398874989,0.23
"c23ae5902b799698807a4357a6beaed7",1,1,1,0,0,1,44,0.326507280144885,0.176
"7eb6e884a48d3c6f10f7184339d3ccc4",0,0,0,0,1,0,5,0.0564533794475117,0.861
"896666ba93bd287f9590a81b73a0b251",1,1,1,0,1,1,59,0.567843852296917,0.011
"654c864f6ced0e66c7f79cbba42a4f37",1,0,0,0,1,0,10,0.0553424532912486,1
"dfd921e04fd3d98f1bca06ac42f26281",0,0,0,0,0,1,6,0.0811566277760281,0.412
"177247e0a88c858f27863eee1ab1f3de",1,0,1,0,1,1,50,0.166561547345792,0.767
"c0c90fd06bec2903f8105d08985d589d",1,0,0,0,0,0,1,0.0506369683541833,1
"90cc5e39fa046091c8471e4ca3724ef8",1,1,1,1,1,1,63,0.264597181790425,NA
"533ae75bd7718a27ebd8320fa6383498",1,1,1,1,1,1,63,0.266793046676556,NA
"06fd597461b44de5ef9655910dbcb885",1,0,0,0,0,0,1,0.0806981936990121,0.764
"6d12bfdeae2d60fa7a9b9740778198a8",0,0,1,0,1,0,17,0.0994842888060119,0.615
"d3732c99a31ab620c21a87a2916143d9",1,1,1,1,1,1,63,0.291857608222308,NA
"cf38db560906d1ee95c91e111145d9a7",0,1,0,1,0,1,36,0.265349410716694,0.11
"e8c2420a46605ada3d2186ebdf4ade08",0,0,0,0,0,1,6,0.0914520177684227,0.644
"838a755ec645e48bab368586ca877f06",1,0,1,0,0,0,8,0.104852602975007,0.722
"2481185abc027c499fa215114eda2151",0,0,1,0,1,0,17,0.0878191884402294,0.752
"1c0a1f06df2b2002365df175c96f8b63",0,0,1,0,0,1,18,0.112800176306556,0.36
"3bed4155459129a0c980ff95974abe46",0,0,1,1,1,1,56,0.244624007095168,0.089
"c018b1a2cd55061d4b048eb24bb04e9a",1,0,0,0,1,0,10,0.141096124631087,0.53
"68cc747575af088642ca425b5598061d",1,1,1,0,1,0,43,0.148779758927976,0.751
"cee9524606a8ab5eadbae08cbd21e830",1,1,1,1,1,1,63,0.366318210720203,NA
"d7fe4842ebe6c95f9f90f7df1ea4139e",0,0,0,1,1,1,41,0.130632668301089,0.499
"dc42683db9c5a4e940c81743477a4553",1,0,1,0,0,1,28,0.117561343105586,0.789
"c0e371cbabe6a04235dc2ae75d6c838a",1,0,0,0,0,1,11,0.124721912892465,0.41
"42f2c85e07acb225914a6f74539a7493",1,1,1,0,1,0,43,0.272939198449101,0.148
"b975279f8c6c41a4d0e0dcf858cb2495",1,0,0,0,1,0,10,0.0553424532912486,1
"4e33e081fc8a4ce15a7844f324a92732",1,0,0,0,1,0,10,0.0553424532912486,1
"7f1dd00cc35f0da33b0625aad781623c",1,1,1,1,1,1,63,0.301687204227932,NA
"ced6c3c87e3cd3c46fb968a0b4913759",1,0,0,0,1,0,10,0.0782660480194832,0.977
"84731896f2c450ec6f7fd52666e95920",1,0,0,0,0,0,1,0.0716114874039433,0.678
"9bc0ac75c98b415eb68e3d14fde6e9c9",0,0,1,0,1,0,17,0.140753299287775,0.293
"b094991fdff4b1924493cae713189a7b",0,0,1,0,0,1,18,0.0918412782081114,0.895
"5df6124ad3c0e9f47e12bdba867ad3ef",1,1,1,1,1,1,63,0.480664650684587,NA
"830a4560d2f99d3303ee756e07664ed0",0,1,1,1,0,1,53,0.18015456153669,0.538
"f8b941d215c94fbe3199f472f7ebbd29",1,1,1,1,1,1,63,0.770670047461088,NA
"843dbd5d3a355067f5f3498ca150d987",0,0,1,1,0,0,16,0.182988735298768,0.039
"76e117eebb50eeaf07006a671fb59181",0,0,0,0,0,1,6,0.116232609338135,0.261
"1d1c46c99a40eba2f224a9d00bf0b69a",1,0,1,0,0,1,28,0.125371421111546,0.851
"b92f7d2a3dd048095c3457ae7293296d",1,0,0,0,0,0,1,0.0506369683541833,1
"941934084a457de6f96b4e260115065d",0,1,0,0,0,1,15,0.131066513411448,0.334
"5a25e8ae375cf45ce21d01a7ea84c698",1,1,1,1,1,1,63,0.268970985235365,NA
"dd9b661b68e67a1746da205c8b37e82b",1,0,0,0,0,0,1,0.0716114874039433,0.649
"6d563eb445199e2dc9bce04b711053c8",1,0,0,0,0,0,1,0.0716114874039433,0.73
"a93b8106b69b8ece92511b51c7fb36b0",1,1,0,0,1,0,24,0.114373927749453,0.751
"57d546e5b0587411a7d1d1925a63d7e8",1,0,0,0,0,0,1,0.0877058019307029,0.645
"c55c64a3010a01fd435a7a85a79bb166",0,1,0,1,0,0,13,0.405033573487748,0.039
"3a8cde26979f03989e6a8daa6b6afe3f",1,1,1,1,1,1,63,0.8478127531541,NA
"1e4b55e1a46db8aceb8b8fc7d97e0000",0,0,0,0,0,1,6,0.125225229653151,0.191
"8716ee250a68e2f9b35ed0d710ec1096",0,1,0,1,0,0,13,0.159519627655296,0.171
"37cf63a50b90da8bfb6da9fd63a208af",1,0,0,0,0,0,1,0.0506369683541833,1
"ae92454caf251ec99869dd9c9cd39d04",0,0,0,1,1,0,19,0.168731443343921,0.273
"c633de74634c7b662dd1b172261d73fb",1,1,1,1,1,1,63,0.869555070713466,NA
"1394799eba3eac0191a9a2b739fe73da",0,0,0,1,0,0,4,0.185101141176914,0.018
"adeaf1659bbe8b455fb2a96c275ed2ec",0,0,0,0,1,0,5,0.0616626415978207,0.554
"a029bf826f8e20208966af961d9b6be0",0,1,0,0,0,0,2,0.165233172222606,0.108
"4e5d7297fee09f92b0f59db9036f8e7c",0,0,1,0,0,0,3,0.110683237759939,0.272
"68280563d6799e2cc6210bef1e7e73a2",0,0,1,0,0,0,3,0.0854807287242971,0.506
"460950629f7b441c2db9e4888951abf2",0,0,1,0,0,0,3,0.0938742331660708,0.492
"f8a2c6a8388a1a5d4b443caf119a1ea0",0,0,0,0,0,1,6,0.127729840109479,0.14
"847ca72281e7af42c6c992638132f8b1",1,0,0,0,1,0,10,0.0553424532912486,1
"e71bd3a6b9d1a2d4d08b296a68d96e27",0,0,1,0,0,0,3,0.0926641530270977,0.514
"76b3ba803ccf02a079f12425c369a036",0,0,1,0,1,0,17,0.107989849431208,0.367
"288c041a87899897420eaa8260f30c58",1,0,0,0,0,0,1,0.0506369683541833,1
"a2409b22a6db5b3500117eb6f2d8c954",0,0,0,0,1,0,5,0.0616626415978207,0.543
"278cb4bc821a527cc8fdcd38f79b723e",0,0,1,0,0,0,3,0.110164838856093,0.276
"4514c4ab64c0f928f2f5782ba6439066",1,1,1,1,1,1,63,0.60818992304796,NA
"90b972cc85fe6c23e6bc3b807068bfb9",1,0,0,0,1,0,10,0.0782660480194832,0.979
"428a288bf758ddbd2c00ac273a564484",0,0,0,1,0,1,20,0.137742711618166,0.325
"b70d0dba7870afb180003e4ae129d50b",1,0,0,0,1,1,31,0.0917341117855138,0.91
"71efe850d5a111c205fa60acc0345464",0,0,0,0,0,1,6,0.116109424961364,0.289
"b27c9b458df535a181bdf35809b08d94",0,0,0,0,1,0,5,0.104699984146575,0.409
"bcaaea930bf1d833644ce94dd6ac1e9c",0,1,0,0,0,0,2,0.233366241117181,0.047
"28e9abb1975201a9ba23353477259401",1,0,1,0,0,0,8,0.103142124625879,0.561
"b28c516f1f4ca1c8c293bee11ff89da0",1,1,0,0,0,0,7,0.118817705157201,0.398
"3d457f7ddd5f50dc9d5082536415bdcb",1,0,0,0,1,0,10,0.0958559409159499,0.84
"d3e7dddc51922dea2cd0a5092c7c33be",1,0,0,0,0,0,1,0.0877058019307029,0.532
"81a7c4527a94df815166c014e65a0e1e",1,0,1,1,0,1,49,0.204438825566067,0.366
"457e76273b46f2e6d6fd579d9af8c613",1,1,0,0,1,0,24,0.0933859209547035,0.884
"41ac242938c780a34e12aefd3d4d0cfb",0,0,1,0,0,1,18,0.12475069879548,0.483
"2933c3733c8cca0cb4e21259a934601f",0,1,1,1,0,0,32,0.165717298567195,0.074
"79ab2ebaffca08f0b1683dbfdff05aad",1,0,0,0,1,0,10,0.0875041018509136,0.894
"7b73f487be48db4355bd16e9c7fcd104",1,1,1,1,1,1,63,0.793056212610048,NA
"f27c2384977af3fcd080dce60e4ab5aa",0,0,0,0,1,0,5,0.0616626415978207,0.563
"e37a602bec4385cd0c135193e2950aea",1,0,0,0,0,0,1,0.0506369683541833,1
"789ae3e6aaa939c6d4b76b10344c2ae2",0,0,1,0,0,0,3,0.151559237810191,0.161
"029ab10436f2b5ba2823d8d0c42ae697",0,0,1,0,0,1,18,0.0985820322804535,0.715
"dbcf9f6b67914ce0fb17eb5e31170b77",0,0,1,0,0,0,3,0.102583661114806,0.392
"707e160ed99b4de05de4b59dbe334b24",1,0,1,1,1,1,61,0.348264608307495,0.147
"c2c0b47150261282dad33fadc5668845",1,0,0,0,0,0,1,0.082066144396581,0.721
"f8d564b371029b0e2d305f8e460b7846",0,0,1,1,0,1,39,0.266859274223148,0.055
"215e300337674af2cf075b218e36d631",0,0,0,0,0,1,6,0.122406927427956,0.196
"6520aa54b08a96c56bc934ab1f6abc5b",0,0,0,0,1,0,5,0.0616626415978207,0.547
"163cf51095c1559ccf1af5f19d30bce4",0,1,0,0,0,0,2,0.159425206855948,0.096
"003e93dd0883f3bbdb7baedec35f747a",1,1,1,1,1,1,63,0.375752842126835,NA
"44a22764174c05f1d0c598b82fa152a1",0,0,0,1,0,0,4,0.192474107412024,0.013
"9a770dab29d158a04d6a9d787f905e2f",0,1,1,0,0,0,12,0.180097603870828,0.122
"8622fffdcc5519955469100fe3591c4f",1,1,1,1,1,1,63,0.763062062101397,NA
"f219a9ffe08a9dba8358de2488d182f2",0,0,0,0,1,0,5,0.0872041440393895,0.374
"da4ed0053efd0dfbbc6cf6f389aede21",0,0,1,0,0,0,3,0.103063936342554,0.314
"7f89d039ac41ad43028d4a983d83fd56",1,1,1,1,1,1,63,0.31493363935841,NA
"30cf8d6af299133289408410fd743386",1,1,0,0,0,0,7,0.157446788358758,0.823
"c6104dde5f95e177090f2ce3ccb41f09",1,1,1,1,1,1,63,0.148897151507188,NA
